enc,bench,method,top_k,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
bert-base-uncased,scifact,de,1,0,1,42,0.13858363858363856,0.3333333333333333,0.005533277988433838
bert-base-uncased,scifact,de,10,1,1,42,0.13858363858363856,0.3333333333333333,0.005533277988433838
bert-base-uncased,scifact,de,20,1,1,42,0.13858363858363856,0.3333333333333333,0.005533277988433838
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.0036315086782376495,0.0,-0.07779061794281006
bert-base-uncased,scifact,random,10,0,5,0,0.0036315086782376495,0.0,-0.07779061794281006
bert-base-uncased,scifact,random,20,0,5,0,0.0036315086782376495,0.0,-0.07779061794281006
bert-base-uncased,scifact,greedy,1,0,5,0,0.05310924369747899,0.23981246656813146,-0.14278250932693481
bert-base-uncased,scifact,greedy,10,0,5,0,0.05310924369747899,0.23981246656813146,-0.14278250932693481
bert-base-uncased,scifact,greedy,20,1,5,0,0.05310924369747899,0.23981246656813146,-0.14278250932693481
bert-base-uncased,scifact,ggpp,1,0,5,0,0.0377639751552795,0.0,-0.09197169542312622
bert-base-uncased,scifact,ggpp,10,0,5,0,0.0377639751552795,0.0,-0.09197169542312622
bert-base-uncased,scifact,ggpp,20,0,5,0,0.0377639751552795,0.0,-0.09197169542312622
bert-base-uncased,scifact,de,1,0,2,150,0.04428571428571429,0.227670248696953,-0.006872653961181641
bert-base-uncased,scifact,de,10,0,2,150,0.04428571428571429,0.227670248696953,-0.006872653961181641
bert-base-uncased,scifact,de,20,1,2,150,0.04428571428571429,0.227670248696953,-0.006872653961181641
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.0002985146877294326,0.0,-0.13861429691314697
bert-base-uncased,scifact,random,10,0,5,0,-0.0002985146877294326,0.0,-0.13861429691314697
bert-base-uncased,scifact,random,20,0,5,0,-0.0002985146877294326,0.0,-0.13861429691314697
bert-base-uncased,scifact,greedy,1,0,5,0,0.0022541305582750156,0.0,-0.16883724927902222
bert-base-uncased,scifact,greedy,10,0,5,0,0.0022541305582750156,0.0,-0.16883724927902222
bert-base-uncased,scifact,greedy,20,0,5,0,0.0022541305582750156,0.0,-0.16883724927902222
bert-base-uncased,scifact,ggpp,1,1,5,0,0.998422712933754,1.0,-0.02731800079345703
bert-base-uncased,scifact,ggpp,10,1,5,0,0.998422712933754,1.0,-0.02731800079345703
bert-base-uncased,scifact,ggpp,20,1,5,0,0.998422712933754,1.0,-0.02731800079345703
bert-base-uncased,scifact,de,1,0,3,150,0.0539782684893095,0.23540891336663824,-0.02631700038909912
bert-base-uncased,scifact,de,10,0,3,150,0.0539782684893095,0.23540891336663824,-0.02631700038909912
bert-base-uncased,scifact,de,20,1,3,150,0.0539782684893095,0.23540891336663824,-0.02631700038909912
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.0012841305247337806,0.0,-0.11209583282470703
bert-base-uncased,scifact,random,10,0,5,0,0.0012841305247337806,0.0,-0.11209583282470703
bert-base-uncased,scifact,random,20,0,5,0,0.0012841305247337806,0.0,-0.11209583282470703
bert-base-uncased,scifact,greedy,1,0,5,0,0.051000257577058464,0.23137821315975915,-0.05847358703613281
bert-base-uncased,scifact,greedy,10,0,5,0,0.051000257577058464,0.23137821315975915,-0.05847358703613281
bert-base-uncased,scifact,greedy,20,1,5,0,0.051000257577058464,0.23137821315975915,-0.05847358703613281
bert-base-uncased,scifact,ggpp,1,0,5,0,0.002368678629690049,0.0,0.07342171669006348
bert-base-uncased,scifact,ggpp,10,0,5,0,0.002368678629690049,0.0,0.07342171669006348
bert-base-uncased,scifact,ggpp,20,0,5,0,0.002368678629690049,0.0,0.07342171669006348
bert-base-uncased,scifact,de,1,0,2,129,0.33170201196302335,0.5,0.04704594612121582
bert-base-uncased,scifact,de,10,1,2,129,0.33170201196302335,0.5,0.04704594612121582
bert-base-uncased,scifact,de,20,1,2,129,0.33170201196302335,0.5,0.04704594612121582
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-3.7228638129881446e-05,0.0,0.038004159927368164
bert-base-uncased,scifact,random,10,0,5,0,-3.7228638129881446e-05,0.0,0.038004159927368164
bert-base-uncased,scifact,random,20,0,5,0,-3.7228638129881446e-05,0.0,0.038004159927368164
bert-base-uncased,scifact,greedy,1,0,5,0,0.08964486840593036,0.27894294565112987,0.026396870613098145
bert-base-uncased,scifact,greedy,10,0,5,0,0.08964486840593036,0.27894294565112987,0.026396870613098145
bert-base-uncased,scifact,greedy,20,1,5,0,0.08964486840593036,0.27894294565112987,0.026396870613098145
bert-base-uncased,scifact,ggpp,1,0,5,0,0.05755930690860415,0.23981246656813146,0.10550707578659058
bert-base-uncased,scifact,ggpp,10,0,5,0,0.05755930690860415,0.23981246656813146,0.10550707578659058
bert-base-uncased,scifact,ggpp,20,1,5,0,0.05755930690860415,0.23981246656813146,0.10550707578659058
bert-base-uncased,scifact,de,1,0,3,150,0.06123577749683944,0.24465054211822604,0.04058319330215454
bert-base-uncased,scifact,de,10,0,3,150,0.06123577749683944,0.24465054211822604,0.04058319330215454
bert-base-uncased,scifact,de,20,1,3,150,0.06123577749683944,0.24465054211822604,0.04058319330215454
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.02258064516129032,0.0,-0.13956403732299805
bert-base-uncased,scifact,random,10,0,5,0,-0.02258064516129032,0.0,-0.13956403732299805
bert-base-uncased,scifact,random,20,0,5,0,-0.02258064516129032,0.0,-0.13956403732299805
bert-base-uncased,scifact,greedy,1,0,5,0,0.043589743589743594,0.26264953503719357,-0.12064766883850098
bert-base-uncased,scifact,greedy,10,0,5,0,0.043589743589743594,0.26264953503719357,-0.12064766883850098
bert-base-uncased,scifact,greedy,20,1,5,0,0.043589743589743594,0.26264953503719357,-0.12064766883850098
bert-base-uncased,scifact,ggpp,1,1,5,0,0.9666666666666667,1.0,0.05037587881088257
bert-base-uncased,scifact,ggpp,10,1,5,0,0.9666666666666667,1.0,0.05037587881088257
bert-base-uncased,scifact,ggpp,20,1,5,0,0.9666666666666667,1.0,0.05037587881088257
bert-base-uncased,scifact,de,1,0,1,5,0.043589743589743594,0.26264953503719357,0.019939184188842773
bert-base-uncased,scifact,de,10,0,1,5,0.043589743589743594,0.26264953503719357,0.019939184188842773
bert-base-uncased,scifact,de,20,1,1,5,0.043589743589743594,0.26264953503719357,0.019939184188842773
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.005491410870177415,0.0,-0.09580051898956299
bert-base-uncased,scifact,random,10,0,5,0,-0.005491410870177415,0.0,-0.09580051898956299
bert-base-uncased,scifact,random,20,0,5,0,-0.005491410870177415,0.0,-0.09580051898956299
bert-base-uncased,scifact,greedy,1,0,5,0,0.051741293532338306,0.25,-0.11730396747589111
bert-base-uncased,scifact,greedy,10,0,5,0,0.051741293532338306,0.25,-0.11730396747589111
bert-base-uncased,scifact,greedy,20,1,5,0,0.051741293532338306,0.25,-0.11730396747589111
bert-base-uncased,scifact,ggpp,1,0,5,0,-0.00021949078138718166,0.0,0.009852886199951172
bert-base-uncased,scifact,ggpp,10,0,5,0,-0.00021949078138718166,0.0,0.009852886199951172
bert-base-uncased,scifact,ggpp,20,0,5,0,-0.00021949078138718166,0.0,0.009852886199951172
bert-base-uncased,scifact,de,1,0,2,150,0.03770620581304006,0.23137821315975915,0.03297781944274902
bert-base-uncased,scifact,de,10,0,2,150,0.03770620581304006,0.23137821315975915,0.03297781944274902
bert-base-uncased,scifact,de,20,1,2,150,0.03770620581304006,0.23137821315975915,0.03297781944274902
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.0012161961209185732,0.0,-0.11843466758728027
bert-base-uncased,scifact,random,10,0,5,0,-0.0012161961209185732,0.0,-0.11843466758728027
bert-base-uncased,scifact,random,20,0,5,0,-0.0012161961209185732,0.0,-0.11843466758728027
bert-base-uncased,scifact,greedy,1,0,5,0,0.0005765587678115474,0.0,-0.026343107223510742
bert-base-uncased,scifact,greedy,10,0,5,0,0.0005765587678115474,0.0,-0.026343107223510742
bert-base-uncased,scifact,greedy,20,0,5,0,0.0005765587678115474,0.0,-0.026343107223510742
bert-base-uncased,scifact,ggpp,1,0,5,0,0.003676678545166582,0.0,-0.14378130435943604
bert-base-uncased,scifact,ggpp,10,0,5,0,0.003676678545166582,0.0,-0.14378130435943604
bert-base-uncased,scifact,ggpp,20,0,5,0,0.003676678545166582,0.0,-0.14378130435943604
bert-base-uncased,scifact,de,1,0,5,150,0.005115268726788592,0.0,-0.014270901679992676
bert-base-uncased,scifact,de,10,0,5,150,0.005115268726788592,0.0,-0.014270901679992676
bert-base-uncased,scifact,de,20,0,5,150,0.005115268726788592,0.0,-0.014270901679992676
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.000295188920909382,0.0,-0.04715156555175781
bert-base-uncased,scifact,random,10,0,5,0,-0.000295188920909382,0.0,-0.04715156555175781
bert-base-uncased,scifact,random,20,0,5,0,-0.000295188920909382,0.0,-0.04715156555175781
bert-base-uncased,scifact,greedy,1,0,5,0,0.0041462418300653595,0.0,-0.16147077083587646
bert-base-uncased,scifact,greedy,10,0,5,0,0.0041462418300653595,0.0,-0.16147077083587646
bert-base-uncased,scifact,greedy,20,0,5,0,0.0041462418300653595,0.0,-0.16147077083587646
bert-base-uncased,scifact,ggpp,1,0,5,0,0.0012941919191919193,0.0,-0.0024031996726989746
bert-base-uncased,scifact,ggpp,10,0,5,0,0.0012941919191919193,0.0,-0.0024031996726989746
bert-base-uncased,scifact,ggpp,20,0,5,0,0.0012941919191919193,0.0,-0.0024031996726989746
bert-base-uncased,scifact,de,1,0,3,150,0.05708741830065359,0.23981246656813146,-0.12024414539337158
bert-base-uncased,scifact,de,10,0,3,150,0.05708741830065359,0.23981246656813146,-0.12024414539337158
bert-base-uncased,scifact,de,20,1,3,150,0.05708741830065359,0.23981246656813146,-0.12024414539337158
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-5.969904220349165e-05,0.0,-0.011246681213378906
bert-base-uncased,scifact,random,10,0,5,0,-5.969904220349165e-05,0.0,-0.011246681213378906
bert-base-uncased,scifact,random,20,0,5,0,-5.969904220349165e-05,0.0,-0.011246681213378906
bert-base-uncased,scifact,greedy,1,0,5,0,0.3321878579610538,0.5,-0.027405500411987305
bert-base-uncased,scifact,greedy,10,1,5,0,0.3321878579610538,0.5,-0.027405500411987305
bert-base-uncased,scifact,greedy,20,1,5,0,0.3321878579610538,0.5,-0.027405500411987305
bert-base-uncased,scifact,ggpp,1,1,5,0,0.9988545246277205,1.0,-0.13860967755317688
bert-base-uncased,scifact,ggpp,10,1,5,0,0.9988545246277205,1.0,-0.13860967755317688
bert-base-uncased,scifact,ggpp,20,1,5,0,0.9988545246277205,1.0,-0.13860967755317688
bert-base-uncased,scifact,de,1,0,1,55,0.08218785796105384,0.27023815442731974,0.0900498628616333
bert-base-uncased,scifact,de,10,0,1,55,0.08218785796105384,0.27023815442731974,0.0900498628616333
bert-base-uncased,scifact,de,20,1,1,55,0.08218785796105384,0.27023815442731974,0.0900498628616333
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-3.165323468533928e-05,0.0,0.011718809604644775
bert-base-uncased,scifact,random,10,0,5,0,-3.165323468533928e-05,0.0,0.011718809604644775
bert-base-uncased,scifact,random,20,0,5,0,-3.165323468533928e-05,0.0,0.011718809604644775
bert-base-uncased,scifact,greedy,1,0,5,0,0.1654776060245739,0.3562071871080222,0.0019139647483825684
bert-base-uncased,scifact,greedy,10,1,5,0,0.1654776060245739,0.3562071871080222,0.0019139647483825684
bert-base-uncased,scifact,greedy,20,1,5,0,0.1654776060245739,0.3562071871080222,0.0019139647483825684
bert-base-uncased,scifact,ggpp,1,0,5,0,0.07573401628098418,0.26264953503719357,0.00862032175064087
bert-base-uncased,scifact,ggpp,10,0,5,0,0.07573401628098418,0.26264953503719357,0.00862032175064087
bert-base-uncased,scifact,ggpp,20,1,5,0,0.07573401628098418,0.26264953503719357,0.00862032175064087
bert-base-uncased,scifact,de,1,0,1,54,0.19881093935790725,0.38685280723454163,0.09032392501831055
bert-base-uncased,scifact,de,10,1,1,54,0.19881093935790725,0.38685280723454163,0.09032392501831055
bert-base-uncased,scifact,de,20,1,1,54,0.19881093935790725,0.38685280723454163,0.09032392501831055
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.00705039297272307,0.0,-0.35187041759490967
bert-base-uncased,scifact,random,10,0,5,0,0.00705039297272307,0.0,-0.35187041759490967
bert-base-uncased,scifact,random,20,0,5,0,0.00705039297272307,0.0,-0.35187041759490967
bert-base-uncased,scifact,greedy,1,0,5,0,0.03360716952949963,0.0,-0.12681007385253906
bert-base-uncased,scifact,greedy,10,0,5,0,0.03360716952949963,0.0,-0.12681007385253906
bert-base-uncased,scifact,greedy,20,0,5,0,0.03360716952949963,0.0,-0.12681007385253906
bert-base-uncased,scifact,ggpp,1,0,5,0,0.03514563106796117,0.0,0.014289438724517822
bert-base-uncased,scifact,ggpp,10,0,5,0,0.03514563106796117,0.0,0.014289438724517822
bert-base-uncased,scifact,ggpp,20,0,5,0,0.03514563106796117,0.0,0.014289438724517822
bert-base-uncased,scifact,de,1,0,1,150,0.10625674217907227,0.3010299956639812,0.0028020143508911133
bert-base-uncased,scifact,de,10,1,1,150,0.10625674217907227,0.3010299956639812,0.0028020143508911133
bert-base-uncased,scifact,de,20,1,1,150,0.10625674217907227,0.3010299956639812,0.0028020143508911133
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,5.258496954254656e-05,0.0,0.002819657325744629
bert-base-uncased,scifact,random,10,0,5,0,5.258496954254656e-05,0.0,0.002819657325744629
bert-base-uncased,scifact,random,20,0,5,0,5.258496954254656e-05,0.0,0.002819657325744629
bert-base-uncased,scifact,greedy,1,0,5,0,0.018540607278130034,0.0,-0.018585145473480225
bert-base-uncased,scifact,greedy,10,0,5,0,0.018540607278130034,0.0,-0.018585145473480225
bert-base-uncased,scifact,greedy,20,0,5,0,0.018540607278130034,0.0,-0.018585145473480225
bert-base-uncased,scifact,ggpp,1,0,5,0,0.031190828657004163,0.0,0.16675323247909546
bert-base-uncased,scifact,ggpp,10,0,5,0,0.031190828657004163,0.0,0.16675323247909546
bert-base-uncased,scifact,ggpp,20,0,5,0,0.031190828657004163,0.0,0.16675323247909546
bert-base-uncased,scifact,de,1,0,2,150,0.048932764140875135,0.227670248696953,-0.030168205499649048
bert-base-uncased,scifact,de,10,0,2,150,0.048932764140875135,0.227670248696953,-0.030168205499649048
bert-base-uncased,scifact,de,20,1,2,150,0.048932764140875135,0.227670248696953,-0.030168205499649048
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.00224605129691349,0.0,-0.0604175329208374
bert-base-uncased,scifact,random,10,0,5,0,-0.00224605129691349,0.0,-0.0604175329208374
bert-base-uncased,scifact,random,20,0,5,0,-0.00224605129691349,0.0,-0.0604175329208374
bert-base-uncased,scifact,greedy,1,0,5,0,0.03195792880258899,0.0,0.0434032678604126
bert-base-uncased,scifact,greedy,10,0,5,0,0.03195792880258899,0.0,0.0434032678604126
bert-base-uncased,scifact,greedy,20,0,5,0,0.03195792880258899,0.0,0.0434032678604126
bert-base-uncased,scifact,ggpp,1,0,5,0,0.02154126213592233,0.0,0.029325008392333984
bert-base-uncased,scifact,ggpp,10,0,5,0,0.02154126213592233,0.0,0.029325008392333984
bert-base-uncased,scifact,ggpp,20,0,5,0,0.02154126213592233,0.0,0.029325008392333984
bert-base-uncased,scifact,de,1,0,2,78,0.04029126213592234,0.227670248696953,0.0635002851486206
bert-base-uncased,scifact,de,10,0,2,78,0.04029126213592234,0.227670248696953,0.0635002851486206
bert-base-uncased,scifact,de,20,1,2,78,0.04029126213592234,0.227670248696953,0.0635002851486206
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-5.265130933276114e-06,0.0,-0.05957382917404175
bert-base-uncased,scifact,random,10,0,5,0,-5.265130933276114e-06,0.0,-0.05957382917404175
bert-base-uncased,scifact,random,20,0,5,0,-5.265130933276114e-06,0.0,-0.05957382917404175
bert-base-uncased,scifact,greedy,1,0,5,0,0.0823045267489712,0.27023815442731974,-0.020353972911834717
bert-base-uncased,scifact,greedy,10,0,5,0,0.0823045267489712,0.27023815442731974,-0.020353972911834717
bert-base-uncased,scifact,greedy,20,1,5,0,0.0823045267489712,0.27023815442731974,-0.020353972911834717
bert-base-uncased,scifact,ggpp,1,0,5,0,0.04897119341563786,0.227670248696953,-0.08164995908737183
bert-base-uncased,scifact,ggpp,10,0,5,0,0.04897119341563786,0.227670248696953,-0.08164995908737183
bert-base-uncased,scifact,ggpp,20,1,5,0,0.04897119341563786,0.227670248696953,-0.08164995908737183
bert-base-uncased,scifact,de,1,0,1,38,0.07039976484420929,0.2559580248098155,0.017129600048065186
bert-base-uncased,scifact,de,10,0,1,38,0.07039976484420929,0.2559580248098155,0.017129600048065186
bert-base-uncased,scifact,de,20,1,1,38,0.07039976484420929,0.2559580248098155,0.017129600048065186
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.012307692307692306,0.0,-0.0022009611129760742
bert-base-uncased,scifact,random,10,0,5,0,0.012307692307692306,0.0,-0.0022009611129760742
bert-base-uncased,scifact,random,20,0,5,0,0.012307692307692306,0.0,-0.0022009611129760742
bert-base-uncased,scifact,greedy,1,0,5,0,0.06358974358974359,0.26264953503719357,0.015247583389282227
bert-base-uncased,scifact,greedy,10,0,5,0,0.06358974358974359,0.26264953503719357,0.015247583389282227
bert-base-uncased,scifact,greedy,20,1,5,0,0.06358974358974359,0.26264953503719357,0.015247583389282227
bert-base-uncased,scifact,ggpp,1,0,5,0,0.18666666666666668,0.38685280723454163,-0.017268836498260498
bert-base-uncased,scifact,ggpp,10,1,5,0,0.18666666666666668,0.38685280723454163,-0.017268836498260498
bert-base-uncased,scifact,ggpp,20,1,5,0,0.18666666666666668,0.38685280723454163,-0.017268836498260498
bert-base-uncased,scifact,de,1,0,1,17,0.04549019607843137,0.23981246656813146,0.007403016090393066
bert-base-uncased,scifact,de,10,0,1,17,0.04549019607843137,0.23981246656813146,0.007403016090393066
bert-base-uncased,scifact,de,20,1,1,17,0.04549019607843137,0.23981246656813146,0.007403016090393066
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.00014372349002699197,0.0,-0.04023540019989014
bert-base-uncased,scifact,random,10,0,5,0,-0.00014372349002699197,0.0,-0.04023540019989014
bert-base-uncased,scifact,random,20,0,5,0,-0.00014372349002699197,0.0,-0.04023540019989014
bert-base-uncased,scifact,greedy,1,0,5,0,0.002086732772687335,0.0,0.06525886058807373
bert-base-uncased,scifact,greedy,10,0,5,0,0.002086732772687335,0.0,0.06525886058807373
bert-base-uncased,scifact,greedy,20,0,5,0,0.002086732772687335,0.0,0.06525886058807373
bert-base-uncased,scifact,ggpp,1,0,5,0,0.0024212869352454418,0.0,0.004739284515380859
bert-base-uncased,scifact,ggpp,10,0,5,0,0.0024212869352454418,0.0,0.004739284515380859
bert-base-uncased,scifact,ggpp,20,0,5,0,0.0024212869352454418,0.0,0.004739284515380859
bert-base-uncased,scifact,de,1,0,5,150,0.030312539224300238,0.0,0.03931629657745361
bert-base-uncased,scifact,de,10,0,5,150,0.030312539224300238,0.0,0.03931629657745361
bert-base-uncased,scifact,de,20,0,5,150,0.030312539224300238,0.0,0.03931629657745361
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-9.943208095158809e-05,0.0,-0.12577509880065918
bert-base-uncased,scifact,random,10,0,5,0,-9.943208095158809e-05,0.0,-0.12577509880065918
bert-base-uncased,scifact,random,20,0,5,0,-9.943208095158809e-05,0.0,-0.12577509880065918
bert-base-uncased,scifact,greedy,1,0,5,0,0.0029722345296115792,0.0,-0.028496205806732178
bert-base-uncased,scifact,greedy,10,0,5,0,0.0029722345296115792,0.0,-0.028496205806732178
bert-base-uncased,scifact,greedy,20,0,5,0,0.0029722345296115792,0.0,-0.028496205806732178
bert-base-uncased,scifact,ggpp,1,0,5,0,0.018104643104643107,0.0,0.04785686731338501
bert-base-uncased,scifact,ggpp,10,0,5,0,0.018104643104643107,0.0,0.04785686731338501
bert-base-uncased,scifact,ggpp,20,0,5,0,0.018104643104643107,0.0,0.04785686731338501
bert-base-uncased,scifact,de,1,0,3,150,0.048873873873873874,0.227670248696953,0.07091814279556274
bert-base-uncased,scifact,de,10,0,3,150,0.048873873873873874,0.227670248696953,0.07091814279556274
bert-base-uncased,scifact,de,20,1,3,150,0.048873873873873874,0.227670248696953,0.07091814279556274
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,1,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.07196969696969696,-0.27023815442731974,-0.12066400051116943
bert-base-uncased,scifact,random,10,0,5,0,-0.07196969696969696,-0.27023815442731974,-0.12066400051116943
bert-base-uncased,scifact,random,20,0,5,0,-0.07196969696969696,-0.27023815442731974,-0.12066400051116943
bert-base-uncased,scifact,greedy,1,0,5,0,0.0,0.0,-0.0944828987121582
bert-base-uncased,scifact,greedy,10,0,5,0,0.0,0.0,-0.0944828987121582
bert-base-uncased,scifact,greedy,20,1,5,0,0.0,0.0,-0.0944828987121582
bert-base-uncased,scifact,ggpp,1,0,5,0,0.16666666666666669,0.1604384036460733,-0.09179860353469849
bert-base-uncased,scifact,ggpp,10,1,5,0,0.16666666666666669,0.1604384036460733,-0.09179860353469849
bert-base-uncased,scifact,ggpp,20,1,5,0,0.16666666666666669,0.1604384036460733,-0.09179860353469849
bert-base-uncased,scifact,de,1,0,1,5,-0.016666666666666663,-0.020238154427319743,-0.010157287120819092
bert-base-uncased,scifact,de,10,0,1,5,-0.016666666666666663,-0.020238154427319743,-0.010157287120819092
bert-base-uncased,scifact,de,20,1,1,5,-0.016666666666666663,-0.020238154427319743,-0.010157287120819092
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,-0.00048163737633205323,0.0,-0.14563387632369995
bert-base-uncased,scifact,random,10,0,5,0,-0.00048163737633205323,0.0,-0.14563387632369995
bert-base-uncased,scifact,random,20,0,5,0,-0.00048163737633205323,0.0,-0.14563387632369995
bert-base-uncased,scifact,greedy,1,0,5,0,3.324215485145496e-05,0.0,-0.07827752828598022
bert-base-uncased,scifact,greedy,10,0,5,0,3.324215485145496e-05,0.0,-0.07827752828598022
bert-base-uncased,scifact,greedy,20,0,5,0,3.324215485145496e-05,0.0,-0.07827752828598022
bert-base-uncased,scifact,ggpp,1,0,5,0,0.004885866166353971,0.0,0.06217533349990845
bert-base-uncased,scifact,ggpp,10,0,5,0,0.004885866166353971,0.0,0.06217533349990845
bert-base-uncased,scifact,ggpp,20,0,5,0,0.004885866166353971,0.0,0.06217533349990845
bert-base-uncased,scifact,de,1,0,2,150,0.057299139167862265,0.23981246656813146,-0.05314832925796509
bert-base-uncased,scifact,de,10,0,2,150,0.057299139167862265,0.23981246656813146,-0.05314832925796509
bert-base-uncased,scifact,de,20,1,2,150,0.057299139167862265,0.23981246656813146,-0.05314832925796509
bert-base-uncased,scifact,none,1,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,10,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,none,20,0,0,0,0.0,0.0,0.0
bert-base-uncased,scifact,random,1,0,5,0,0.0004412556590415028,0.0,-0.04925704002380371
bert-base-uncased,scifact,random,10,0,5,0,0.0004412556590415028,0.0,-0.04925704002380371
bert-base-uncased,scifact,random,20,0,5,0,0.0004412556590415028,0.0,-0.04925704002380371
bert-base-uncased,scifact,greedy,1,0,5,0,0.002487377487377487,0.0,-0.014209389686584473
bert-base-uncased,scifact,greedy,10,0,5,0,0.002487377487377487,0.0,-0.014209389686584473
bert-base-uncased,scifact,greedy,20,0,5,0,0.002487377487377487,0.0,-0.014209389686584473
bert-base-uncased,scifact,ggpp,1,0,5,0,0.011613386613386614,0.0,-0.023241758346557617
bert-base-uncased,scifact,ggpp,10,0,5,0,0.011613386613386614,0.0,-0.023241758346557617
bert-base-uncased,scifact,ggpp,20,0,5,0,0.011613386613386614,0.0,-0.023241758346557617
