budget,method,top_k,success,delta_mrr,delta_ndcg,delta_cos
3,random,1,0,0.002239717659834396,0.0,-0.04374361038208008
3,random,10,0,0.002239717659834396,0.0,-0.04374361038208008
3,random,20,0,0.002239717659834396,0.0,-0.04374361038208008
3,random,1,0,0.008605700837738633,0.0,0.050080955028533936
3,random,10,0,0.008605700837738633,0.0,0.050080955028533936
3,random,20,0,0.008605700837738633,0.0,0.050080955028533936
3,random,1,0,0.0026036644165863066,0.0,-0.04745161533355713
3,random,10,0,0.0026036644165863066,0.0,-0.04745161533355713
3,random,20,0,0.0026036644165863066,0.0,-0.04745161533355713
3,freq,1,0,-0.0004194756554307113,0.0,-0.047682225704193115
3,freq,10,0,-0.0004194756554307113,0.0,-0.047682225704193115
3,freq,20,0,-0.0004194756554307113,0.0,-0.047682225704193115
3,freq,1,0,0.001326398967908402,0.0,0.06644725799560547
3,freq,10,0,0.001326398967908402,0.0,0.06644725799560547
3,freq,20,0,0.001326398967908402,0.0,0.06644725799560547
3,freq,1,0,-1.8162703635959563e-05,0.0,0.0016017556190490723
3,freq,10,0,-1.8162703635959563e-05,0.0,0.0016017556190490723
3,freq,20,0,-1.8162703635959563e-05,0.0,0.0016017556190490723
3,freq,1,0,-2.295684113865935e-05,0.0,0.027958154678344727
3,freq,10,0,-2.295684113865935e-05,0.0,0.027958154678344727
3,freq,20,0,-2.295684113865935e-05,0.0,0.027958154678344727
3,freq,1,1,0.5,0.36907024642854247,-0.006065964698791504
3,freq,10,1,0.5,0.36907024642854247,-0.006065964698791504
3,freq,20,1,0.5,0.36907024642854247,-0.006065964698791504
3,freq,1,0,-0.0011857977910715509,0.0,-0.01647055149078369
3,freq,10,0,-0.0011857977910715509,0.0,-0.01647055149078369
3,freq,20,0,-0.0011857977910715509,0.0,-0.01647055149078369
3,freq,1,0,-4.854368932038838e-05,0.0,0.013859093189239502
3,freq,10,0,-4.854368932038838e-05,0.0,0.013859093189239502
3,freq,20,0,-4.854368932038838e-05,0.0,0.013859093189239502
3,freq,1,0,-0.004860810830960085,0.0,-0.03441351652145386
3,freq,10,0,-0.004860810830960085,0.0,-0.03441351652145386
3,freq,20,0,-0.004860810830960085,0.0,-0.03441351652145386
3,freq,1,0,-0.0005283214193283535,0.0,-0.07273900508880615
3,freq,10,0,-0.0005283214193283535,0.0,-0.07273900508880615
3,freq,20,0,-0.0005283214193283535,0.0,-0.07273900508880615
3,freq,1,0,-0.00036952700543304564,0.0,-0.0367046594619751
3,freq,10,0,-0.00036952700543304564,0.0,-0.0367046594619751
3,freq,20,0,-0.00036952700543304564,0.0,-0.0367046594619751
3,freq,1,0,5.7266199726884164e-05,0.0,0.019038736820220947
3,freq,10,0,5.7266199726884164e-05,0.0,0.019038736820220947
3,freq,20,0,5.7266199726884164e-05,0.0,0.019038736820220947
3,freq,1,0,0.0001119058045054252,0.0,-0.0017200112342834473
3,freq,10,0,0.0001119058045054252,0.0,-0.0017200112342834473
3,freq,20,0,0.0001119058045054252,0.0,-0.0017200112342834473
3,freq,1,0,0.00018275242901044002,0.0,0.010169446468353271
3,freq,10,0,0.00018275242901044002,0.0,0.010169446468353271
3,freq,20,0,0.00018275242901044002,0.0,0.010169446468353271
3,freq,1,0,0.0002594126326812317,0.0,0.013897418975830078
3,freq,10,0,0.0002594126326812317,0.0,0.013897418975830078
3,freq,20,0,0.0002594126326812317,0.0,0.013897418975830078
3,freq,1,0,0.0011992066786587333,0.0,0.017263293266296387
3,freq,10,0,0.0011992066786587333,0.0,0.017263293266296387
3,freq,20,0,0.0011992066786587333,0.0,0.017263293266296387
3,freq,1,0,0.00025672469143187557,0.0,0.04076963663101196
3,freq,10,0,0.00025672469143187557,0.0,0.04076963663101196
3,freq,20,0,0.00025672469143187557,0.0,0.04076963663101196
3,freq,1,0,0.0007829402242159251,0.0,0.01734340190887451
3,freq,10,0,0.0007829402242159251,0.0,0.01734340190887451
3,freq,20,0,0.0007829402242159251,0.0,0.01734340190887451
3,freq,1,0,0.00017309199363934463,0.0,0.07705521583557129
3,freq,10,0,0.00017309199363934463,0.0,0.07705521583557129
3,freq,20,0,0.00017309199363934463,0.0,0.07705521583557129
3,freq,1,0,-9.093480984520867e-05,0.0,0.008341670036315918
3,freq,10,0,-9.093480984520867e-05,0.0,0.008341670036315918
3,freq,20,0,-9.093480984520867e-05,0.0,0.008341670036315918
3,freq,1,0,-0.0006979718682438504,0.0,-0.12453985214233398
3,freq,10,0,-0.0006979718682438504,0.0,-0.12453985214233398
3,freq,20,0,-0.0006979718682438504,0.0,-0.12453985214233398
3,freq,1,0,0.0009541774218456991,0.0,0.05762666463851929
3,freq,10,0,0.0009541774218456991,0.0,0.05762666463851929
3,freq,20,0,0.0009541774218456991,0.0,0.05762666463851929
3,freq,1,0,0.0004238044929330599,0.0,0.04555386304855347
3,freq,10,0,0.0004238044929330599,0.0,0.04555386304855347
3,freq,20,0,0.0004238044929330599,0.0,0.04555386304855347
3,freq,1,0,0.00014621473238246195,0.0,0.032763540744781494
3,freq,10,0,0.00014621473238246195,0.0,0.032763540744781494
3,freq,20,0,0.00014621473238246195,0.0,0.032763540744781494
3,freq,1,0,0.0015817515817515815,0.0,0.05131494998931885
3,freq,10,0,0.0015817515817515815,0.0,0.05131494998931885
3,freq,20,0,0.0015817515817515815,0.0,0.05131494998931885
3,freq,1,0,-0.00016373872630310324,0.0,0.030111312866210938
3,freq,10,0,-0.00016373872630310324,0.0,0.030111312866210938
3,freq,20,0,-0.00016373872630310324,0.0,0.030111312866210938
3,freq,1,0,0.0012516177372113618,0.0,0.035920798778533936
3,freq,10,0,0.0012516177372113618,0.0,0.035920798778533936
3,freq,20,0,0.0012516177372113618,0.0,0.035920798778533936
3,freq,1,0,2.063983488132101e-05,0.0,0.07880181074142456
3,freq,10,0,2.063983488132101e-05,0.0,0.07880181074142456
3,freq,20,0,2.063983488132101e-05,0.0,0.07880181074142456
3,freq,1,0,0.00043815246617245245,0.0,0.06283575296401978
3,freq,10,0,0.00043815246617245245,0.0,0.06283575296401978
3,freq,20,0,0.00043815246617245245,0.0,0.06283575296401978
3,freq,1,0,-0.0008961022189072298,0.0,-0.08520668745040894
3,freq,10,0,-0.0008961022189072298,0.0,-0.08520668745040894
3,freq,20,0,-0.0008961022189072298,0.0,-0.08520668745040894
3,freq,1,0,0.0010540854899680138,0.0,-0.004300951957702637
3,freq,10,0,0.0010540854899680138,0.0,-0.004300951957702637
3,freq,20,0,0.0010540854899680138,0.0,-0.004300951957702637
3,freq,1,0,-0.00014536879255065693,0.0,-0.03110748529434204
3,freq,10,0,-0.00014536879255065693,0.0,-0.03110748529434204
3,freq,20,0,-0.00014536879255065693,0.0,-0.03110748529434204
3,freq,1,0,1.3975459093831149e-05,0.0,0.017293214797973633
3,freq,10,0,1.3975459093831149e-05,0.0,0.017293214797973633
3,freq,20,0,1.3975459093831149e-05,0.0,0.017293214797973633
3,freq,1,0,-9.52607763753284e-06,0.0,0.06381559371948242
3,freq,10,0,-9.52607763753284e-06,0.0,0.06381559371948242
3,freq,20,0,-9.52607763753284e-06,0.0,0.06381559371948242
3,freq,1,0,0.0003987240829346093,0.0,0.04146218299865723
3,freq,10,0,0.0003987240829346093,0.0,0.04146218299865723
3,freq,20,0,0.0003987240829346093,0.0,0.04146218299865723
3,freq,1,0,0.00016443653082105335,0.0,0.03811955451965332
3,freq,10,0,0.00016443653082105335,0.0,0.03811955451965332
3,freq,20,0,0.00016443653082105335,0.0,0.03811955451965332
3,freq,1,0,0.032758620689655175,0.227670248696953,0.0024646520614624023
3,freq,10,0,0.032758620689655175,0.227670248696953,0.0024646520614624023
3,freq,20,1,0.032758620689655175,0.227670248696953,0.0024646520614624023
3,freq,1,0,0.0022496087636932702,0.0,0.01353311538696289
3,freq,10,0,0.0022496087636932702,0.0,0.01353311538696289
3,freq,20,0,0.0022496087636932702,0.0,0.01353311538696289
3,freq,1,0,0.010946907498631635,0.0,0.024801135063171387
3,freq,10,0,0.010946907498631635,0.0,0.024801135063171387
3,freq,20,0,0.010946907498631635,0.0,0.024801135063171387
3,freq,1,0,0.00018913276641385106,0.0,0.024046897888183594
3,freq,10,0,0.00018913276641385106,0.0,0.024046897888183594
3,freq,20,0,0.00018913276641385106,0.0,0.024046897888183594
3,freq,1,0,-0.002877640334925361,0.0,-0.030053019523620605
3,freq,10,0,-0.002877640334925361,0.0,-0.030053019523620605
3,freq,20,0,-0.002877640334925361,0.0,-0.030053019523620605
3,freq,1,0,-0.000178464867517721,0.0,0.038462281227111816
3,freq,10,0,-0.000178464867517721,0.0,0.038462281227111816
3,freq,20,0,-0.000178464867517721,0.0,0.038462281227111816
3,freq,1,0,-0.013293310463121785,0.0,-0.011922657489776611
3,freq,10,0,-0.013293310463121785,0.0,-0.011922657489776611
3,freq,20,0,-0.013293310463121785,0.0,-0.011922657489776611
3,freq,1,0,0.00017689022816758386,0.0,0.03655511140823364
3,freq,10,0,0.00017689022816758386,0.0,0.03655511140823364
3,freq,20,0,0.00017689022816758386,0.0,0.03655511140823364
3,freq,1,0,0.00010614459252270307,0.0,0.031497061252593994
3,freq,10,0,0.00010614459252270307,0.0,0.031497061252593994
3,freq,20,0,0.00010614459252270307,0.0,0.031497061252593994
3,freq,1,0,-0.00015455071488978673,0.0,0.007967889308929443
3,freq,10,0,-0.00015455071488978673,0.0,0.007967889308929443
3,freq,20,0,-0.00015455071488978673,0.0,0.007967889308929443
3,freq,1,0,-0.00017051990756293978,0.0,-0.1222190260887146
3,freq,10,0,-0.00017051990756293978,0.0,-0.1222190260887146
3,freq,20,0,-0.00017051990756293978,0.0,-0.1222190260887146
3,freq,1,0,-9.503568157862908e-05,0.0,0.03306007385253906
3,freq,10,0,-9.503568157862908e-05,0.0,0.03306007385253906
3,freq,20,0,-9.503568157862908e-05,0.0,0.03306007385253906
3,freq,1,0,-0.0039423176678078636,0.0,-0.01621866226196289
3,freq,10,0,-0.0039423176678078636,0.0,-0.01621866226196289
3,freq,20,0,-0.0039423176678078636,0.0,-0.01621866226196289
3,freq,1,0,0.0004851096858531801,0.0,0.028887033462524414
3,freq,10,0,0.0004851096858531801,0.0,0.028887033462524414
3,freq,20,0,0.0004851096858531801,0.0,0.028887033462524414
3,freq,1,0,-0.00045670615304871116,0.0,-0.05284386873245239
3,freq,10,0,-0.00045670615304871116,0.0,-0.05284386873245239
3,freq,20,0,-0.00045670615304871116,0.0,-0.05284386873245239
3,freq,1,0,0.0007063276294045524,0.0,0.022362709045410156
3,freq,10,0,0.0007063276294045524,0.0,0.022362709045410156
3,freq,20,0,0.0007063276294045524,0.0,0.022362709045410156
3,freq,1,0,-0.06661379857256146,-0.26264953503719357,-0.04895228147506714
3,freq,10,0,-0.06661379857256146,-0.26264953503719357,-0.04895228147506714
3,freq,20,0,-0.06661379857256146,-0.26264953503719357,-0.04895228147506714
3,freq,1,0,0.01410078594544614,0.0,-0.021991968154907227
3,freq,10,0,0.01410078594544614,0.0,-0.021991968154907227
3,freq,20,0,0.01410078594544614,0.0,-0.021991968154907227
3,freq,1,0,-0.0032147880249146065,0.0,0.008352875709533691
3,freq,10,0,-0.0032147880249146065,0.0,0.008352875709533691
3,freq,20,0,-0.0032147880249146065,0.0,0.008352875709533691
3,freq,1,0,3.210420106402505e-05,0.0,0.029380738735198975
3,freq,10,0,3.210420106402505e-05,0.0,0.029380738735198975
3,freq,20,0,3.210420106402505e-05,0.0,0.029380738735198975
3,freq,1,0,-5.4145994079253176e-05,0.0,0.005809009075164795
3,freq,10,0,-5.4145994079253176e-05,0.0,0.005809009075164795
3,freq,20,0,-5.4145994079253176e-05,0.0,0.005809009075164795
3,freq,1,0,-4.535537682177448e-05,0.0,-0.022465944290161133
3,freq,10,0,-4.535537682177448e-05,0.0,-0.022465944290161133
3,freq,20,0,-4.535537682177448e-05,0.0,-0.022465944290161133
3,freq,1,0,-0.0009442422324207418,0.0,-0.030363798141479492
3,freq,10,0,-0.0009442422324207418,0.0,-0.030363798141479492
3,freq,20,0,-0.0009442422324207418,0.0,-0.030363798141479492
3,freq,1,0,8.032958079434412e-06,0.0,0.002580404281616211
3,freq,10,0,8.032958079434412e-06,0.0,0.002580404281616211
3,freq,20,0,8.032958079434412e-06,0.0,0.002580404281616211
3,freq,1,0,0.007716122886401524,0.0,0.015055060386657715
3,freq,10,0,0.007716122886401524,0.0,0.015055060386657715
3,freq,20,0,0.007716122886401524,0.0,0.015055060386657715
3,freq,1,0,0.00047715255985900356,0.0,0.049339234828948975
3,freq,10,0,0.00047715255985900356,0.0,0.049339234828948975
3,freq,20,0,0.00047715255985900356,0.0,0.049339234828948975
3,freq,1,0,0.0011305658627087196,0.0,-0.00773310661315918
3,freq,10,0,0.0011305658627087196,0.0,-0.00773310661315918
3,freq,20,0,0.0011305658627087196,0.0,-0.00773310661315918
3,freq,1,0,0.00027461246278616164,0.0,0.03784877061843872
3,freq,10,0,0.00027461246278616164,0.0,0.03784877061843872
3,freq,20,0,0.00027461246278616164,0.0,0.03784877061843872
3,freq,1,0,-0.0005313472752954513,0.0,0.021413743495941162
3,freq,10,0,-0.0005313472752954513,0.0,0.021413743495941162
3,freq,20,0,-0.0005313472752954513,0.0,0.021413743495941162
3,freq,1,0,-0.015151515151515152,0.0,0.013336777687072754
3,freq,10,0,-0.015151515151515152,0.0,0.013336777687072754
3,freq,20,0,-0.015151515151515152,0.0,0.013336777687072754
3,freq,1,0,2.3976115619084174e-05,0.0,0.06387418508529663
3,freq,10,0,2.3976115619084174e-05,0.0,0.06387418508529663
3,freq,20,0,2.3976115619084174e-05,0.0,0.06387418508529663
3,freq,1,0,1.7513257535954835e-05,0.0,0.03911757469177246
3,freq,10,0,1.7513257535954835e-05,0.0,0.03911757469177246
3,freq,20,0,1.7513257535954835e-05,0.0,0.03911757469177246
3,freq,1,0,-0.005661231884057971,0.0,-0.03850138187408447
3,freq,10,0,-0.005661231884057971,0.0,-0.03850138187408447
3,freq,20,0,-0.005661231884057971,0.0,-0.03850138187408447
3,freq,1,0,-0.009552637785989464,0.0,-0.032291948795318604
3,freq,10,0,-0.009552637785989464,0.0,-0.032291948795318604
3,freq,20,0,-0.009552637785989464,0.0,-0.032291948795318604
3,freq,1,0,-0.0009026229160029736,0.0,-0.02077585458755493
3,freq,10,0,-0.0009026229160029736,0.0,-0.02077585458755493
3,freq,20,0,-0.0009026229160029736,0.0,-0.02077585458755493
3,freq,1,0,2.0739938796441714e-06,0.0,0.039574265480041504
3,freq,10,0,2.0739938796441714e-06,0.0,0.039574265480041504
3,freq,20,0,2.0739938796441714e-06,0.0,0.039574265480041504
3,freq,1,0,-0.0012990455991516436,0.0,-0.042801082134246826
3,freq,10,0,-0.0012990455991516436,0.0,-0.042801082134246826
3,freq,20,0,-0.0012990455991516436,0.0,-0.042801082134246826
3,freq,1,0,2.0072976420943767e-05,0.0,0.05043017864227295
3,freq,10,0,2.0072976420943767e-05,0.0,0.05043017864227295
3,freq,20,0,2.0072976420943767e-05,0.0,0.05043017864227295
3,freq,1,0,-0.0014219486540184663,0.0,-0.05099642276763916
3,freq,10,0,-0.0014219486540184663,0.0,-0.05099642276763916
3,freq,20,0,-0.0014219486540184663,0.0,-0.05099642276763916
3,freq,1,0,-0.0004846062946629935,0.0,-0.01826608180999756
3,freq,10,0,-0.0004846062946629935,0.0,-0.01826608180999756
3,freq,20,0,-0.0004846062946629935,0.0,-0.01826608180999756
3,freq,1,0,8.749855196058367e-05,0.0,0.05471014976501465
3,freq,10,0,8.749855196058367e-05,0.0,0.05471014976501465
3,freq,20,0,8.749855196058367e-05,0.0,0.05471014976501465
3,freq,1,0,-0.0014597613607514595,0.0,-0.010485827922821045
3,freq,10,0,-0.0014597613607514595,0.0,-0.010485827922821045
3,freq,20,0,-0.0014597613607514595,0.0,-0.010485827922821045
3,freq,1,0,-0.003729944519418203,0.0,-0.02565222978591919
3,freq,10,0,-0.003729944519418203,0.0,-0.02565222978591919
3,freq,20,0,-0.003729944519418203,0.0,-0.02565222978591919
3,freq,1,0,0.0007410426470043352,0.0,0.043879032135009766
3,freq,10,0,0.0007410426470043352,0.0,0.043879032135009766
3,freq,20,0,0.0007410426470043352,0.0,0.043879032135009766
3,freq,1,0,0.00022218218939530415,0.0,0.021737873554229736
3,freq,10,0,0.00022218218939530415,0.0,0.021737873554229736
3,freq,20,0,0.00022218218939530415,0.0,0.021737873554229736
3,freq,1,0,-0.0005633092315453169,0.0,-0.010314404964447021
3,freq,10,0,-0.0005633092315453169,0.0,-0.010314404964447021
3,freq,20,0,-0.0005633092315453169,0.0,-0.010314404964447021
3,freq,1,0,0.0003070058260800277,0.0,0.05352926254272461
3,freq,10,0,0.0003070058260800277,0.0,0.05352926254272461
3,freq,20,0,0.0003070058260800277,0.0,0.05352926254272461
3,freq,1,0,0.0015932627745533171,0.0,0.008322954177856445
3,freq,10,0,0.0015932627745533171,0.0,0.008322954177856445
3,freq,20,0,0.0015932627745533171,0.0,0.008322954177856445
3,freq,1,0,-0.002139083932957979,0.0,-0.0943443775177002
3,freq,10,0,-0.002139083932957979,0.0,-0.0943443775177002
3,freq,20,0,-0.002139083932957979,0.0,-0.0943443775177002
3,freq,1,0,0.008545727136431784,0.0,-0.022976696491241455
3,freq,10,0,0.008545727136431784,0.0,-0.022976696491241455
3,freq,20,0,0.008545727136431784,0.0,-0.022976696491241455
3,freq,1,0,-3.282142845420911e-05,0.0,-0.023462772369384766
3,freq,10,0,-3.282142845420911e-05,0.0,-0.023462772369384766
3,freq,20,0,-3.282142845420911e-05,0.0,-0.023462772369384766
3,freq,1,0,0.0003370822343996974,0.0,0.0590549111366272
3,freq,10,0,0.0003370822343996974,0.0,0.0590549111366272
3,freq,20,0,0.0003370822343996974,0.0,0.0590549111366272
3,freq,1,0,-0.0002580342481820312,0.0,-0.007040083408355713
3,freq,10,0,-0.0002580342481820312,0.0,-0.007040083408355713
3,freq,20,0,-0.0002580342481820312,0.0,-0.007040083408355713
3,freq,1,0,8.42605845145204e-05,0.0,0.07162994146347046
3,freq,10,0,8.42605845145204e-05,0.0,0.07162994146347046
3,freq,20,0,8.42605845145204e-05,0.0,0.07162994146347046
3,freq,1,0,0.021794871794871797,0.0,-0.03982865810394287
3,freq,10,0,0.021794871794871797,0.0,-0.03982865810394287
3,freq,20,0,0.021794871794871797,0.0,-0.03982865810394287
3,freq,1,0,0.005830605564648117,0.0,0.032582223415374756
3,freq,10,0,0.005830605564648117,0.0,0.032582223415374756
3,freq,20,0,0.005830605564648117,0.0,0.032582223415374756
3,freq,1,0,-0.0005766714866074505,0.0,0.0009254813194274902
3,freq,10,0,-0.0005766714866074505,0.0,0.0009254813194274902
3,freq,20,0,-0.0005766714866074505,0.0,0.0009254813194274902
3,freq,1,0,-0.0011376669503126273,0.0,-0.026393651962280273
3,freq,10,0,-0.0011376669503126273,0.0,-0.026393651962280273
3,freq,20,0,-0.0011376669503126273,0.0,-0.026393651962280273
3,freq,1,0,7.625438462711596e-05,0.0,0.039067745208740234
3,freq,10,0,7.625438462711596e-05,0.0,0.039067745208740234
3,freq,20,0,7.625438462711596e-05,0.0,0.039067745208740234
3,freq,1,0,-0.0004934990984151086,0.0,0.003391742706298828
3,freq,10,0,-0.0004934990984151086,0.0,0.003391742706298828
3,freq,20,0,-0.0004934990984151086,0.0,0.003391742706298828
3,freq,1,0,-0.004458014391789226,0.0,-0.08078348636627197
3,freq,10,0,-0.004458014391789226,0.0,-0.08078348636627197
3,freq,20,0,-0.004458014391789226,0.0,-0.08078348636627197
3,freq,1,0,-0.0003925232432151868,0.0,-0.00766521692276001
3,freq,10,0,-0.0003925232432151868,0.0,-0.00766521692276001
3,freq,20,0,-0.0003925232432151868,0.0,-0.00766521692276001
3,freq,1,0,-0.00026979994334201175,0.0,-0.00010281801223754883
3,freq,10,0,-0.00026979994334201175,0.0,-0.00010281801223754883
3,freq,20,0,-0.00026979994334201175,0.0,-0.00010281801223754883
3,freq,1,0,-0.0020565848053999713,0.0,-0.08902949094772339
3,freq,10,0,-0.0020565848053999713,0.0,-0.08902949094772339
3,freq,20,0,-0.0020565848053999713,0.0,-0.08902949094772339
3,freq,1,0,0.0003327992111426107,0.0,0.04325735569000244
3,freq,10,0,0.0003327992111426107,0.0,0.04325735569000244
3,freq,20,0,0.0003327992111426107,0.0,0.04325735569000244
3,de,1,0,0.13717532467532467,0.3333333333333333,-0.05056452751159668
3,de,10,1,0.13717532467532467,0.3333333333333333,-0.05056452751159668
3,de,20,1,0.13717532467532467,0.3333333333333333,-0.05056452751159668
3,de,1,0,0.1644927536231884,0.3562071871080222,0.04050648212432861
3,de,10,1,0.1644927536231884,0.3562071871080222,0.04050648212432861
3,de,20,1,0.1644927536231884,0.3562071871080222,0.04050648212432861
3,de,1,0,0.08831168831168831,0.27894294565112987,0.04524493217468262
3,de,10,0,0.08831168831168831,0.27894294565112987,0.04524493217468262
3,de,20,1,0.08831168831168831,0.27894294565112987,0.04524493217468262
3,de,1,0,0.03008313885647608,0.0,0.06699705123901367
3,de,10,0,0.03008313885647608,0.0,0.06699705123901367
3,de,20,0,0.03008313885647608,0.0,0.06699705123901367
3,de,1,0,0.06934956934956935,0.2559580248098155,-0.06802874803543091
3,de,10,0,0.06934956934956935,0.2559580248098155,-0.06802874803543091
3,de,20,1,0.06934956934956935,0.2559580248098155,-0.06802874803543091
3,de,1,0,0.07629107981220656,0.27023815442731974,0.028611838817596436
3,de,10,0,0.07629107981220656,0.27023815442731974,0.028611838817596436
3,de,20,1,0.07629107981220656,0.27023815442731974,0.028611838817596436
3,de,1,0,0.05387488328664799,0.23540891336663824,-0.05579519271850586
3,de,10,0,0.05387488328664799,0.23540891336663824,-0.05579519271850586
3,de,20,1,0.05387488328664799,0.23540891336663824,-0.05579519271850586
3,de,1,0,0.04926457558036505,0.23137821315975915,0.037889719009399414
3,de,10,0,0.04926457558036505,0.23137821315975915,0.037889719009399414
3,de,20,1,0.04926457558036505,0.23137821315975915,0.037889719009399414
3,de,1,0,0.0770440251572327,0.27023815442731974,0.041468024253845215
3,de,10,0,0.0770440251572327,0.27023815442731974,0.041468024253845215
3,de,20,1,0.0770440251572327,0.27023815442731974,0.041468024253845215
3,de,1,0,0.18913043478260871,0.38685280723454163,-0.04857754707336426
3,de,10,1,0.18913043478260871,0.38685280723454163,-0.04857754707336426
3,de,20,1,0.18913043478260871,0.38685280723454163,-0.04857754707336426
3,de,1,0,0.04635036496350365,0.227670248696953,-0.10818207263946533
3,de,10,0,0.04635036496350365,0.227670248696953,-0.10818207263946533
3,de,20,1,0.04635036496350365,0.227670248696953,-0.10818207263946533
3,de,1,0,0.06894718185040766,0.2559580248098155,-0.0453869104385376
3,de,10,0,0.06894718185040766,0.2559580248098155,-0.0453869104385376
3,de,20,1,0.06894718185040766,0.2559580248098155,-0.0453869104385376
3,de,1,0,0.0532724505327245,0.23540891336663824,0.017896175384521484
3,de,10,0,0.0532724505327245,0.23540891336663824,0.017896175384521484
3,de,20,1,0.0532724505327245,0.23540891336663824,0.017896175384521484
3,de,1,0,0.054437564499484004,0.23981246656813146,-0.27155405282974243
3,de,10,0,0.054437564499484004,0.23981246656813146,-0.27155405282974243
3,de,20,1,0.054437564499484004,0.23981246656813146,-0.27155405282974243
3,de,1,0,0.00823096719073964,0.0,-0.025193750858306885
3,de,10,0,0.00823096719073964,0.0,-0.025193750858306885
3,de,20,0,0.00823096719073964,0.0,-0.025193750858306885
3,de,1,0,0.04246303244316928,0.0,0.11293649673461914
3,de,10,0,0.04246303244316928,0.0,0.11293649673461914
3,de,20,0,0.04246303244316928,0.0,0.11293649673461914
3,de,1,0,0.018822143698468786,0.0,-0.0010734796524047852
3,de,10,0,0.018822143698468786,0.0,-0.0010734796524047852
3,de,20,0,0.018822143698468786,0.0,-0.0010734796524047852
3,de,1,0,0.1960159362549801,0.38685280723454163,-0.027741730213165283
3,de,10,1,0.1960159362549801,0.38685280723454163,-0.027741730213165283
3,de,20,1,0.1960159362549801,0.38685280723454163,-0.027741730213165283
3,de,1,0,0.029914529914529912,0.23540891336663824,-0.008566796779632568
3,de,10,0,0.029914529914529912,0.23540891336663824,-0.008566796779632568
3,de,20,1,0.029914529914529912,0.23540891336663824,-0.008566796779632568
3,de,1,0,0.05137371731214829,0.23137821315975915,0.07397103309631348
3,de,10,0,0.05137371731214829,0.23137821315975915,0.07397103309631348
3,de,20,1,0.05137371731214829,0.23137821315975915,0.07397103309631348
3,de,1,0,0.09846625766871166,0.2890648263178879,-0.040044426918029785
3,de,10,1,0.09846625766871166,0.2890648263178879,-0.040044426918029785
3,de,20,1,0.09846625766871166,0.2890648263178879,-0.040044426918029785
3,de,1,0,0.19821109123434705,0.38685280723454163,0.02770286798477173
3,de,10,1,0.19821109123434705,0.38685280723454163,0.02770286798477173
3,de,20,1,0.19821109123434705,0.38685280723454163,0.02770286798477173
3,de,1,0,0.08199464524765729,0.27023815442731974,-0.042218923568725586
3,de,10,0,0.08199464524765729,0.27023815442731974,-0.042218923568725586
3,de,20,1,0.08199464524765729,0.27023815442731974,-0.042218923568725586
3,de,1,0,0.24850299401197604,0.43067655807339306,-0.0018627047538757324
3,de,10,1,0.24850299401197604,0.43067655807339306,-0.0018627047538757324
3,de,20,1,0.24850299401197604,0.43067655807339306,-0.0018627047538757324
3,de,1,0,0.014880952380952384,0.24465054211822604,0.004649043083190918
3,de,10,0,0.014880952380952384,0.24465054211822604,0.004649043083190918
3,de,20,1,0.014880952380952384,0.24465054211822604,0.004649043083190918
3,de,1,0,0.0027746137445602967,0.0,-0.029580235481262207
3,de,10,0,0.0027746137445602967,0.0,-0.029580235481262207
3,de,20,0,0.0027746137445602967,0.0,-0.029580235481262207
3,de,1,0,0.06563146997929606,0.25,0.023541927337646484
3,de,10,0,0.06563146997929606,0.25,0.023541927337646484
3,de,20,1,0.06563146997929606,0.25,0.023541927337646484
3,de,1,0,0.042386557812796655,0.0,-0.018512070178985596
3,de,10,0,0.042386557812796655,0.0,-0.018512070178985596
3,de,20,0,0.042386557812796655,0.0,-0.018512070178985596
3,de,1,0,0.071285140562249,0.27023815442731974,0.010016262531280518
3,de,10,0,0.071285140562249,0.27023815442731974,0.010016262531280518
3,de,20,1,0.071285140562249,0.27023815442731974,0.010016262531280518
3,de,1,0,0.11652542372881355,0.31546487678572877,-0.02992933988571167
3,de,10,1,0.11652542372881355,0.31546487678572877,-0.02992933988571167
3,de,20,1,0.11652542372881355,0.31546487678572877,-0.02992933988571167
3,de,1,0,0.051588826079798034,0.23137821315975915,0.040699124336242676
3,de,10,0,0.051588826079798034,0.23137821315975915,0.040699124336242676
3,de,20,1,0.051588826079798034,0.23137821315975915,0.040699124336242676
3,de,1,0,0.06171983356449376,0.2559580248098155,0.006276547908782959
3,de,10,0,0.06171983356449376,0.2559580248098155,0.006276547908782959
3,de,20,1,0.06171983356449376,0.2559580248098155,0.006276547908782959
3,de,1,0,0.009034475113623767,0.0,-0.01597440242767334
3,de,10,0,0.009034475113623767,0.0,-0.01597440242767334
3,de,20,0,0.009034475113623767,0.0,-0.01597440242767334
3,de,1,0,0.0054606625258799175,0.0,0.029372036457061768
3,de,10,0,0.0054606625258799175,0.0,0.029372036457061768
3,de,20,0,0.0054606625258799175,0.0,0.029372036457061768
3,de,1,0,0.04345726702076291,0.23137821315975915,-0.11136531829833984
3,de,10,0,0.04345726702076291,0.23137821315975915,-0.11136531829833984
3,de,20,1,0.04345726702076291,0.23137821315975915,-0.11136531829833984
3,de,1,0,0.1987012987012987,0.38685280723454163,-0.04808187484741211
3,de,10,1,0.1987012987012987,0.38685280723454163,-0.04808187484741211
3,de,20,1,0.1987012987012987,0.38685280723454163,-0.04808187484741211
3,de,1,0,0.007298474945533769,0.0,0.09218811988830566
